isValid,review
-1,"我要说这客服是具贴心 态度巨好 质量别提多好了 很喜欢，比想象的要好！很不错很满意
非常超值性价比极高 ，卖家发货的速度挺快的，东西包装得非常的完好，物美价廉，感觉真是很划算！一次很愉快的购物！"
-1,宝贝收到了，很漂亮，也很喜欢，质量真的不错，我老公说穿起来很好看，没想到这么低的价格能买到这么好的东西
-1,是我喜欢的那种款式，有气质，满分好评，值得拥有哦。还有小礼物哦！
-1,衣服质量真的不错，和价格成正比。比实体店划算的多。颜色也比较亮，不用担心颜色暗沉。整体效果大方舒适
-1,衣服非常好，质量做工都很不错，穿上大气，是我喜欢的款式
-1,不错很有样，高端大气上档次，喜欢的别犹豫了，快快下单吧
1,正品，卖家态度很好，上身效果不错，衣服款式很好，我最喜欢衣服的口袋了，长短正适合我们这些小个子的
-1,这款宝贝质量很好，款式很喜欢，做工点赞。与卖家描述的完全一致，服务不错，发货也很快。
-1,因为是买的预售款的，等的有点久了。不过衣服质量不错值得等的。衣服也厚实，面料挺好的。
-1,衣服不错，大小刚好质量也很好。喜欢的朋友可以放心购买。款式我很喜欢
-1,闺蜜在你们家买了一件，推荐我来的，确实很不错，实惠衣服好！！推荐推荐！！
-1,质量很不错和卖家描述的一样颜色很正没有色差没有异味很满意的一次购物
-1,今天收到货了，马上试穿，朋友说好看，质量也不错，推荐的尺寸也刚好，
-1,衣服真的很好，质量也不错，料子也很好，真的没有色差，版型很修身
-1,材质非常的好哦，穿起来特别的舒服，很喜欢，价格实在，下次还来
-1,衣服收到了，质量很好，样式也很喜欢，发货也很快，很满意。
-1,本来买的蓝色联系客服之后给我推荐了灰色， 果断也换了灰色试试没想到真的买对了，好看的深灰色，布料也很柔软保暖这个价格值了
-1,东西不错。质量很好，比市场上买的便宜的多。店主服务态度不错
-1,朋友说衣服质量好，也买了一件，版型真心不错噢
-1,点错了，还没收到衣服呢???，不会收不到了吧？
-1,衣服不错，发货挺快的，质量很好，很好看，好评
-1,宝贝不错哦，衣服很厚实，能用这个价格买到这么好的衣服，开心！哈哈，好评！好评！好评！
-1,宝贝非常不错，物流也快，很满意的一次购物，以后有需要还来咱家
-1,衣服摸起来挺软的，穿起来也不错，舒服，没有色差，给五星好评哦！
-1,衣服挺好衣服挺好的穿着很大气，第二次购买了物美价廉的穿着很大气，第二次购买了物美价廉
-1,很好看 质量不错 穿上去美美的，服务态度很好 物流很快
-1,很好看 质量不错 穿上去美美的，服务态度很好 物流很快
-1,质量不错，和描述中的一样，穿上很舒服质量不错送货速度也很快满意哦
-1,质量挺好的，店家发货很快，而且款式也新颖，质量不错
-1,给老婆买的，老婆很喜欢，网上的描述一至，很好
-1,宝贝质量非常好，质量不错，非常满意，想买的赶紧下单吧。
-1,质量不错的哦！以后还会再次光顾的 物美价廉
-1,颜色和图片一样没有差异，质量也不错而且也不贵值得购买！
-1,包装的非常好，拿在手里感觉很好，衣服的质量很不错，穿上效果很好
-1,宝贝收到了，穿着很合适，质量也很好，版型很漂亮，很不错的一次购物
-1,好评好评好评！ 样式好。跟图片上是一样的，穿在身上效果也不错很合身，也很漂亮，满意
-1,衣服质量不错，穿上很合身，而且柔软舒服，保暖性也可以，非常满意。
-1,"货已收到，质量不错，性价比很高， 整体感觉不错与商家描述一致，物有所值，值得信赖，全5分"
-1,衣服质量不错，手感也很好，宝贝很喜欢。值得入手价格也不贵
-1,衣服质量不错，手感也很好，宝贝很喜欢。值得入手价格也不贵
-1,质量不错，手感极佳，穿上很合身。价格也很便宜，物有所值
-1,质量不错，和描述中的一样，穿上很舒服质量不错送货速度也很快满意哦
-1,宝贝很好，质量不错！~发货也非常快谢谢店家，满意的一次购物 全五分~~
-1,衣服质量不错，手感也很好，宝贝很喜欢。值得入手价格也不贵
-1,衣服质量不错，手感也很好，宝贝很喜欢。值得入手价格也不贵
-1,宝贝收到，物流很快，衣服试穿了一下，大小正合适。
-1,衣服收到，不错版型好看大尺寸合适，这个价也值了，物流很快，好评，全五个星！
-1,衣衣收到，物流很快，质量也很好，喜欢的姐妹们赶紧下手吧
-1,物有所值啊！客服很好，送货人员态度很好。全5星
-1,发货前厂家不查货吗？裤子的右裤腿是扭的，价格也不便宜，买这样的东西真的很闹心，嫌麻烦也不想换货了，扔一边去了，多的不想说就这样吧&hellip;&hellip;
-1,"质量不错穿着挺舒服的，没有色差，下次还来光顾"
-1,店家的宝贝质量很不错哦，卖家也挺热情的！物流也挺快的 ，下次有需要的话还会来的，全五分赞一个！真是一次愉快的网购！！
-1,衣服很漂亮，质量不错很合身。老公也说穿上很好看。很满意的一次购物，
1,真想给你个好评，但衣服太不好了，还薄，做工还不怎么样，刚穿上，珠子掉一地！
-1,衣服收到了，很漂亮，面料舒适，颜色做工都不错
-1,宝贝收到了，穿上大小合身，摸着很柔软、舒服。这个价格能买到真是赚到了 客服服务态度很好
-1,宝贝收到了，穿上大小合身，摸着很柔软、舒服。这个价格能买到真是赚到了 客服服务态度很好
-1,货收到了 质量很好 包装很不错 发货速度很快 服务态度超好 准备推荐给朋友 赞赞赞
-1,价格便宜，质量还算可以，发货速度比较快，给个好评吧!
-1,真的好好啊，穿上很舒服很合身，卖家服务也很好
-1,衣服己收到，给女朋友买的，她非常喜欢，一切都值了
-1,做工不错，材质很好，衣服也没什么线头之类的。
-1,给五颗星吧！感觉还不错！今天到货的，明天洗洗看
-1,收到了，质量不错，和卖家描述一样，卖家服务态度很好，快递给力，五星支持好评。
-1,质量不错，尺码标准，上身效果很好，老板发货很快，物流很给力，好评
-1,宝贝很好，特意穿了才来评的，洗了一下不掉色，穿上很舒服，推荐给大家喜欢的赶紧入手吧
-1,衣服收到了，大小合适，也没有色差，卖家服务态度也很好，不错的一次购物，挺划算的！
-1,价格实在，衣服质量不错，版型也挺好，物超所值，全5分好评。 满意100%
-1,早知道就不买了 有线头 后悔死了 跟我想象的差远了 还钱
-1,衣服很好，符合描述，物流也很快，服务态度很好。好评
-1,发货速度很快到货速度很快包装的很好很完整，客服态度很好宝贝也不错
-1,亲们喜欢的赶紧下单吧，质量非常好，和卖家描述的完全一样，大爱大爱。
-1,宝贝不错哦，衣服很厚实，能用这个价格买到这么好的衣服，开心！哈哈，好评！好评！好评！
-1,衣服很好，符合描述，物流也很快，服务态度很好。好评
-1,好评好评，质量非常好，很满意哦。卖家的服务很好。物流超快，反正我非常喜欢。
-1,试穿了几天，穿上去很活身，很喜欢的一件衣服，质量不错，总的来说物美价廉，服务周到，物流也快，以后有需要还会光临贵店，祝店家生意越来越好
-1,买了两套 给闺蜜一套 质量非常好很喜欢 下次还继续光顾
-1,衣服很好，符合描述，物流也很快，服务态度很好。好评
-1,质量不错 喜欢的亲们 不要犹豫 很快下手吧！
-1,衣服没有色差，而且穿上很舒服，嗯，穿上很减龄额，非常喜欢，嗯，跟描述的非常相符，很时尚。
-1,宝贝收到啦 特别漂亮 高档 穿在身上效果超赞 很是喜欢 质量也不错 下次还会光顾
-1,强烈推荐大家购买！衣服真的不错，质量款式真心很不错呢。
-1,质量不错。颜色美图片那么亮。 不错上身效果还是挺不错。
-1,质量不错。颜色美图片那么亮。 不错上身效果还是挺不错。
-1,质量不错，细节处理的都很好，和图片没有区别 买到真是赚到了 O(&cap;_&cap;)O哈哈~ 发货速度快
-1,宝贝真心的不错，有便宜质量有好，真一次成功的网购，京东快递员服务太度有好，真是满意的一次购物，真心的祝老板生意兴隆，
-1,一点都不好，而且穿不到一天就碎了，还有发的时间也慢半个月才到
1,这套衣服很喜欢，就是不喜欢上面的晶片和珠珠，下单的时候以为是绣秀的
-1,衣服不错，老破很喜欢，穿上很有型，发货速度也挺快的，很满意的一次购物
-1,"衣服收到了，质量很好，和图片上一样，很修身，不错的选择！！"
1,比想象的薄，而且裤子有点肥，我是上半身胖四肢无肉型的，穿这个显得比平时胖了二十斤，懒得退了！
-1,没有照片上的好看   衣服不厚   价钱贵
-1,做工不好，189不值得，而且我叫换货快递过去？给我的不是厂家的？快递费都*该不会都是叫刷的吧！
-1,衣服有缺陷，裤子嘎嘎肥，什么破衣服，骗人，还往死贵，懒的换，在以后不在他家购买其他商品，    
-1,自己搭了一个马甲，感觉很好，哪里都好，很喜欢哈哈?
-1,质量太差了，第一次收到是破的，换回来又是坏的，最后悔的一次购物
-1,不止一次在京东购物了，服务好，物流快，京东值得信赖
1,衣袖一只长一只短 拉链也是歪的 太差 以后不再网购
-1,卫衣套装很漂亮，尺码很正没有色差，款式时尚，过水不掉色，搭配起来洋溢着青春的气息，很有范儿的感觉，瞬间年轻额好多，好喜欢很开心的一次购物
-1,这宝贝拿在手里沉甸甸的，这个价钱能买到三件套，说句真心话太值了，想买的亲们赶快下手···布料厚实柔软，穿上去挺暖和，做工细致，没有任何瑕疵，很满意的一次网购，点赞！！！ 物流快，服务态度好
-1,我敢肯定的是店家的好评，绝对不是刷出来的，因为我收到衣服的时候感觉真的是很开心，衣服很厚重，入手柔软绵滑
-1,宝贝收到了，很开心，料子挺好的，这个价格也很划得来，不错 会推荐朋友来买，祝卖家生意兴隆！
-1,这样款式的衣服很适合我穿，休闲得体，亲肤感舒适。以后会继续光临本店的。
-1,不会起球，洗过后没发现会掉色，穿去运动也很舒适
-1,闺蜜推荐买的。很厚实，质量太好了，大爱啊！对我家闺蜜表示了浓浓的爱意。。我们几个人，人手有一套哦。下个月聚会的时候都穿这个。再次重申，质量真不赖。
-1,上身效果不错，好质量就是不一样，做工也很细致，比实体店划算多了，
-1,哇噻 我的衣服已经收到了，拆开看好喜欢噢。和我想像的一样呢，料子摸着挺舒服的 价格实惠又不贵 我喜欢穿休闲的衣服又不热 挺好的，物流也很快！喜欢喜欢喜欢
-1,亲，衣服收到了，很喜欢，质量很好，上身效果不错哟
-1,手感挺好的，做工也很精细，颜色也是我喜欢的，卫衣质量真心不错， 推荐大家值得一买
-1,很不错的宝贝很好，女儿穿上很喜欢，也很合适，颜色也很正，非常满意的一次购物。
-1,手感不错，非常喜欢，朋友看着也说好，下次还会来
-1,质量很好，做工精良，穿着很舒适，买的很超值。。非常喜欢。老板人不错，发货快，物流也很给力呢。。五分好评！
-1,质量很好，款式不错，没有色差，与卖家描述的一样，物流很快，满意
-1,衣服真的非常的好，穿着很舒适，版型很正穿上很显年轻，真的很不错，这次购物很满意
-1,冲着好评这么多买的，收到后还是有惊喜的质量很好，非常 不错!
-1,整体看上去还不错，，'给老婆买的，她很喜欢。
-1,衣服收到了，试穿了下很合适，也很漂亮，非常喜欢
-1,衣服穿上很好，质量不错，卖家服务态度很好，物流也很快，满意
-1,宝贝超级喜欢，面料很舒服，不会起球的那种，很喜欢，终于买到自己喜欢的了
-1,第二次买了，质量特别好，真正的物美价廉，喜欢的放心买吧
-1,宝贝质量很好，和图片一样，喜欢的妹子可以入手了。
-1,很时尚的bf风啊！很快收到，很显瘦，质量不错！
-1,衣服质量很好，在外边看的一样的都贵好多那，很喜欢，快递也很快哟
-1,在这家店买过很多次了算是常客，宝贝收到了，很满意
-1,衣服很美，穿上也显得特别有气质 祝店家生意兴隆
-1,实物和图片一样，非常喜欢，哈哈，下次首选你家的了
-1,刚刚收到 质量很好 发货速度也很快 客服态度很好
-1,好评、已经穿了几天了，是正品。质量不错，穿上挺好看的。这个价格非常值。以后还来买。
-1,很不错的卖家 货早就到了 没时间签收 呵呵 质量很好 谢谢了
-1,质量还可以，一分钱一分货，物有所值，快递挺快的
-1,宝贝质量很好，手感很细腻，看上去色彩很正，衣服里子质量好高大上，走线均匀一丝不苟，是好品质的东西。
-1,衣服质量挺好的，款式也不错，活动时候买很划算，第一次买这牌子的衣服，很满意。
-1,快递很快就到了，很给力，衣服质量也不错，包装很好哦，希望下次继续购买
-1,快递很快就到了，很给力，衣服质量也不错，包装很好哦，希望下次继续购买
-1,亲，衣服质量不错??，暖和，洗了不易起球！穿起来很上档次！还会继续支持！
-1,超满意的一次购物! 衣服没有气味，而且质量超好!
-1,衣服特别好看 穿上也好有范 喜欢喜欢 快递超快 五星
-1,客服和快递都很不错，最重要的是宝贝很好，和描述一致，穿起来很有型。
-1,包装还可以，做工也不错，很好的质量，很合身
-1,衣服收到了，衣服质量不错，没有色差，物流也很给力
-1,宝贝挺好的 挺合身的 特别喜欢 质量也挺好的 下次还会来
-1,没有色差，质量也很好，喜欢，客服推荐的尺码也很合适，满意
-1,上身效果很好 质感也好 即使是胖美眉也能穿出它的味道来 很不错 很文艺范 还会再来购买的
-1,衣服很好，已经在这家店买过很多次了，希望大家可以多多关注。
-1,版型不错～～～料子也很柔软也很暖和～～上身效果也好～
-1,物流太慢了！物流太慢了！物流太慢了！物流太慢了！物流太慢了！物流太慢了！物流太慢了！物流太慢了！物流太慢了！
-1,物流太慢了！物流太慢了！物流太慢了！物流太慢了！物流太慢了！物流太慢了！物流太慢了！物流太慢了！物流太慢了！
-1,这是第一次在网上物到不好的东西，质量不好还不说，还那么薄，唉，太失望了。
-1,必须吐槽一下，第一次买东西下订单后几天才发货出来的，截止本人拿到衣服共一星期！！这速度我真的是真心服了！！！
-1,穿上效果还是不错的&hellip;版型各方面都很好&hellip;应该还会购买&hellip;
-1,都给零分，截止本人拿到衣服一个多星期！这物流速度真心FU，实物和图片相差太大，帽子完全不同，还这么贵，绝对的仿制品，购买需慎重
-1,特意穿后再来评价，物流也很快，下次再来吧！
-1,这衣服就是垃圾。而且也不便宜 我们这边** 一摸一样的东西 她们买**
-1,衣服面料很平整，颜色是我喜欢的，试穿感觉不错，以后还会光临
-1,垃圾货，根本没发穿，质量太差了，都没穿，扔掉了
1,没想到我160斤XXL码还能穿，衣服穿得身上还蛮舒服的，衣服质量很好???
1,质量一般，不值这个价格。做工不精细，图案粗糙。
-1,料子舒服。。样子也好。超级喜欢?还会继续买的。
-1,常棒的一件。拿到手，手感很好，试了下效果不错
-1,质量不错啊，正品，跟描述相符合，物流特别快，赞一个
-1,试了一下上身效果还不错，客服推荐的码刚刚好
-1,上觉得很酷哦！没有色差！没有异味！全五分！赞一个！
-1,"差评，差差差差&rarr;_&rarr;我已经对你们衣服的质量无语了。
你们又不便宜，质量还不好，真是够了！再也不会买你们的衣服了。"
1,发货有点太慢了正好12天拿到衣服，本来打算退了，想想还是算了有点麻烦，能凑合穿，就是裤腿松紧口太松了。也就这样了太坑人了，下次再不来了。
-1,这是我买第二件了。衣服穿的非常合身，朋友都很喜欢。请问我到哪里买的，然后给朋友又带了一件。关键是料子舒服，真的物有所值了，喜欢的亲赶紧下手吧？
-1,一次很满意的购物，收到衣服朋友叫我帮他也买一件，质量真的不错
-1,客服推荐的尺码正好，用料不错，款型也不错，物流很快，很愉快的一次购物。全5分好评
1,说实话有点失望，花上金色还没穿就掉，衣服质量也不咋的。
1,"衣袖边和裤脚边还有松紧带
质量太差了，不是我想要的，"
-1,衣服收到，质量非常好，喜欢哦，穿上很舒服，很有型，好评！
-1,感觉还不错，穿起来效果也很好，物流也很给力，好评！
-1,衣服很好，质量不错。很柔软，衣服和图片上一样。好喜欢，做工也满不错的
-1,垃圾贷，说多了浪费我的口水。不再相信京东了。
-1,这款衣服实物其实比图片好看，因为质感真的很好，价格也很实惠，一直很喜欢
-1,衣服非常好看也很合身 质量不错 适合现在的时候穿
-1,衣服不错，质量也可以价格也实惠，下次还会够买
-1,衣服还可以，又帮朋友定了一套，就是物流太慢，发了好多天才到货
-1,还可以，不过我好像买小了还是他家的衣服号码偏小，穿着有点小。
-1,衣服很不错穿着合身手感也好，和图片一样，价格也还满意，店主人也好??
-1,衣服很漂亮，和图片上一样，买的号码正好合身
1,衣服还行，感觉有点小了，里面颜色是黑色就好了
-1,真是一次不爽的购物，衣服的面料太差了，这样的价钱买到这样的衣服太坑人了
-1,宝贝收到了，觉得挺惊喜的材质佷好不掉色，版型也不错，还会继续关注
-1,衣服质量不好，不值这个价钱，下次不会再买了
-1,超赞，衣服比我想象的还好，很合身。包装也相当不错，以后还会光顾，很好的卖家
-1,感谢卖家的热情服务，一身穿起来，效果很好，特别喜欢
-1,第二次购买了、衣服真的很棒也很暖和、老板很贴心、还送了小礼品、很棒、还会继续光顾你家的！
-1,货收到，很好布料很柔软上身效果很好。亲们可以下单了，物流好快，客服态度好好滴，给五星
-1,不错，店家推荐的尺码很合适，也很喜欢！物流也超快！
-1,不好意思，这么长时间才评价。衣服很漂亮，上身很合适质量不错非常喜欢。大爱！
-1,衣服质量没得说，很正，上身也很好，很喜欢，是本人预想要的结果，大赞！喜欢的宝宝赶紧下单吧！
-1,衣服很合身，版型设计很好大小正好.没有色差和图片一样.物流很快
-1,衣衣收到了，谢谢，很好，尺码标准，颜色很正，很愉快的一次网购，很开心
-1,质量不错 意想不到 大小正好 物流很快 好评好评
-1,这衣服颜色是我想要的那种，衣服大小很合适，很满意，下次介绍朋友再来买
-1,东西不错，挺喜欢的，好评吧这几天的天气真适合穿
-1,亲爱的同志们你们千万不要买这家的东西了，根本不值这个价，而且东西也不退。
-1,宝贝收到了，很喜欢，特别修腰，老公说好看，我自己也喜欢
-1,衣服收到了，面料不错，质量很好，板正，试穿了一下，上身效果超级棒，有腰身，特好看
-1,宝贝收到了，穿上正合身，尺码很准，质量也挺不错的，客服态度挺好的
-1,衣服面料还可以，挺合适的洗了也不退色不起球下次继续购买
-1,衣服质量非常好，穿上美美哒，喜欢的朋友放心购买，值得拥有，快递也很给力。
-1,衣服真的跟图片一样，好喜欢啊！颜色也挺衬肤色
-1,衣服质量很好 大家都说漂亮 质量也很好 很喜欢 物流很快
-1,衣服收到了，好好的质量，很喜欢，和描述一样
-1,不错呦，就算是我这样胖的人穿着也不显胖，而且客服的态度很好呢！五心好评必须哒！～(￣▽￣～)~
-1,这家店的衣服就像垃圾一样，亲们不要上当了，这家店衣服价位高，但没好货
-1,"套装质量很不错的哦，客服的服务态度不得不说，尺码我拍下的时候拍错了，客服确认后很快处理好了，很感谢，赞一个朋友们看我穿得好看，又购买了很多套哦."
-1,东西质量不错，卖家态度也不错 物流也挺快的 下次还会光临本店的
-1,质量不错，物流蛮快的，与图片一样，超喜欢，下次还会在光顾的
-1,非常满意 商家态度好 我要的号小了 及时给我做了调换 谢谢 还会再光顾的?
1,宝贝款式时尚大方，面料也好，但做工超差，裤子口代边黄色的里布都漏处面，不过这次送宝贝的快递小哥服务挺好的，唉！看在快递小哥的辛苦付出的份上收了吧！
-1,很好的衣服，昨天拿到手，今天就出门了，看中的妹子们可以下单，很划算的价格，我漂亮的衣服
-1,东西买回来小怎么办，我也不懂这么换，什么都满意，就是没法穿。
-1,上身效果还可以，很喜欢的样式，很合身，不会特别紧身！物流也很快
-1,质量不错，衣服的版型也很好看。很合身码也很合适。非常满意的一次购物。哈哈，很好。
-1,上身效果非常好，同事大姐很满意，另外两个同事也买了，赞一个
-1,衣服穿上很合身 很喜欢 质量也好 朋友都说好看要买 三件套真的很划算 喜欢的亲赶快拍哟不要错过
-1,衣服收到啦！打开很惊喜，质量不错，没有色差，很柔软，物美价廉。贴身穿很柔软，没有色差，要买的亲们快下手啊！祝老板生意兴隆。
-1,衣服收到了，质量不错，卖家推荐的尺码很好，很合适，下次还会继续再来购物。
-1,昨天收到衣服了，衣服上身效果不错，质量做工都很精致，颜色没色差，客服态度也非常好，要买的亲们不要犹豫哦！
-1,买回来就试穿了，感觉挺不错，挺舒服的，很合身！好评
-1,质量真差，跟图片不一样。很不满意。差评，价格还那么贵。
-1,上身很漂亮，显瘦，质量也不错。还没有洗呢，穿了不起球，同事们见了也都喜欢，也想买
-1,不好意思来晚了，衣服很漂亮，非常喜欢布料质感很好，高端上档次，价钱也合理，好评！
-1,衣服收到了，真心的不错。比想象的好很多。是我喜欢的款和面料
-1,袖口有点松，质量一般，买大了一号！就这样穿吧！懒得换。
-1,洗过水了，不掉色，不縮水，不起毛，有意的放心够买。
-1,衣服的质量挺好的，衣服也是图片上的一样，无色差，给满分，下次还会再来
-1,到了之后邻居又看中了，帮她买了两套，料子不错的，也没什么很大的气味，发货也快，好评妥妥的
-1,我非常喜欢上身效果很好值得光顾下次还会再来??达
-1,质量很好，颜色款式是我喜欢的，这次的衣服物有所值。下次有需要再来。 服务态度很好
-1,衣服真心不错，款型、质量都很好，喜欢的朋友可以放心购买，好评！！
-1,因为之前自己买了件穿上后，朋友都说好看，然后又让我帮忙买一件！所以衣服确实很不错&hellip;很喜欢
-1,谢谢店家推荐的尺码，衣服很合适，质量也很好
-1,衣服很合身，颜色可能错了不过也可说歪打正着，老婆喜欢就好
-1,客服推荐的号码正好！这是我在京东上买的最喜欢的一件衣服！上身效果也不错哦
-1,衣服很美 质量也不错 对得起这个价格了 下次还会再来
-1,还可以，就是颜色和图片上有点差距。衣服质量很好很合身。
-1,衣服挺好大小合适！就是物流太慢，希望下次加油哦！
-1,衣服收到了 质量非常好 非常不错 款式也不错 我很喜欢
-1,质量很好！也很修身，比实体店便宜多咯，很满意的一次购物。
-1,宝贝挺好的，质量没问题，版型不错，向挺柔软，下次还会再来。
1,还好，袖子也很有型，唯有口上空缺的装饰品太过长，导致袖子下垮，影响整体效果。能缩小3，4公分是最好的。
-1,衣服不错，大小也合适，特别喜欢，下次还会继续光临！
-1,衣服收到了，衣服质量不错，没有色差，物流也很给力
1,整体感觉还可以，就是感觉腿有点粗，暴露我的缺陷啊，看样子还要努力减肥啊?
1,很漂亮，颜色款式都很好。 不过这个价格这个质量还是没有什么说的，很喜欢已经洗了，不怎么掉色。以后好看的款式希望有高质量的衣服，贵点也没事。个人想法别介意哈哈。总得来说好评！
-1,物流很快，衣服质量不错，版型好，大小刚合适，不错喜欢
-1,宝贝很好，穿着很舒服，没有色差，大小合身。很喜欢，物流很快，卖家服务态度很好
-1,不错，很好， 发货的速度也很快， 卖家的服务态度也很好 好评
-1,宝贝收到 质量不错 做工精致 面料很好 穿上很合身
-1,"质量不错，快递也快，喜欢的朋友可以下手了 质量真的不错!!"
-1,"衣服很漂亮，很柔软，穿起来很舒服，而且不会褪色哦，店家的服务态度也不错，发货速度很快。"
-1,宝贝已经收到啦，质量还不错，已经洗过啦！衣服不掉色，效果还不错！
-1,衣服挺好的，无色差，跟图片一样，今天才收到，还没穿，穿了再来评论吧
-1,质量非常好，很喜欢，版型也很喜欢，反正好评！大家喜欢的也可以购买(?????????)
-1,衣服还可以的，面料不怎么样。老婆还蛮喜欢的o
-1,难看死了质量就跟几十块钱的一样而且线头多手感不好
-1,有史以来收到的最差的衣服了！因为是货到付款的！我本人不在同事帮我付款的！收到后衣服根本穿不了！可以说是畸形的衣服不是人穿的！白白浪费一百多块钱！退不了货！差评！差评！差评！
-1,我订的是长袖款确给我发过来的是短袖，我联卖家到目前也没有回复
-1,垃圾，地摊货换了一次给我换了一套别人穿过的。不知道那些好评是怎么得来的？不值这个价，最差的一次网购，
1,就是裤子太宽了其都好  不过我把裤子修了一下
1,衣服不好，起球球，才穿一次好多球球，差评差，差，差。。。
1,衣服款式可以，质量太差了，穿了一次就起球，不行，钱们还是别买了。太生气了。
-1,衣服好看。售后也好，开始我买大了很快就给我换了
-1,宝贝挺喜欢的，穿上刚刚好都穿了好长时间了今天才来评论，，，，好评
1,打开味道很大，试穿了一下.左边库角边内测是提起来的裤角边不齐，右边裤脚边就是标准的了，懒得退了麻烦，希望店家在做工上仔细点，本来还要好几套的，看到这样就算了
1,明显地摊货，掉色不说，做工很差，第一次洗，黑色把白条纹给染色了，很不愉快的一次购物！
1,太刺毛了，洗了八遍，水还是脏的，白色条都染成灰色的了，根本没法穿了！朋友们千万别买，后悔死了！
1,衣服质量不错，只是档部没缝好，穿上很漂亮，洋气，就是客服推荐的码子不合，还是按平时穿的码子下单，快递小哥很热情
-1,超好评，面料舒适，款式好，太喜欢了，这次购了两件衣服都满意，店家服务超好
-1,真是捡到宝了，质量很好，最主要是好看啊，特别显瘦，同事都说很好看。
1,很好看，显瘦高，衣服非常的有质感，这个价钱很值。
-1,衣衣样式不错穿上很舒适的显年轻，大小合适面料不错做工没的挑
-1,面料很好，穿上很合身。做工挺好，款式很潮。卖家服务很好，快递给力
-1,手感舒服，质量很好，做工很讲究，布料很软穿上很舒服，大小合适，不错。
-1,质量不错，挺好的，大小合适，面料好舒服，发货速度也快。
-1,衣衣款式很不错很喜欢，面料很好尺码很合身，穿着很舒服好评
-1,服务非常专业又有耐心，发货很快，无色差，尺码标准。
-1,衣服的质量好，比商场价格便宜好多，客服很耐心的回答，还会再来。
-1,东西终于收到了，还真没让我失望呀，质量没得说，很喜欢！好评。
-1,拿回来打开看让我很惊喜，衣服很好看，质量好，以后就关注你家了。
-1,喜欢的不得了，衣服质量款式都非常好，图案很漂亮。
-1,衣服收到了！真心不错，价格合理，质量还很好，快递哥人也蛮好。。
-1,加油加油。生意欣荣，继续多上些漂亮的好质量的衣服来哈
-1,衣服穿上感觉不错，很修身，很舒服，款式也时尚，质量不错
-1,做工很细致，面料不错，没有色差，现在穿正合适
-1,质量不错，穿起来效果也不错，和图片符合，没有色差，穿起来很舒适
-1,面料不错，款式很有型，穿上有范，挺漂亮的，颜色很好看是我喜欢的，值得购买
-1,"很满意，大小正好合适，穿着不错质量不错，穿着很舒服，质量不错"
-1,衣服穿上感觉不错，很修身，很舒服，款式也时尚，质量不错
-1,服务好，质量不错，下次有机会再来你店买别的衣服。
-1,很喜欢，料子不错，穿上很舒服，质量不错，和图片一样。
-1,终于找到家好店，服务好，质量不错，下次有机会再来买
-1,质量不错，款式和颜色都非常漂亮，做工也很精细
-1,质量不错，款式不错，物流也快！喜欢的朋友赶紧买吧&hellip;&hellip;
-1,买的时候还在犹豫着好不好，买回来之后一打开看之后就觉得找对店铺了
-1,款式和卖家图片一致，上身试穿效果挺漂亮的！面料手感不错
-1,衣服摸起来手感很不错，质量很好，穿上很舒服，果断好评！
-1,质量不错，款式非常好看，喜欢极了，以后还会再来。
-1,款式很好，包装很好，老板人也很好，发货也快，总之太喜欢了。
-1,衣服收到了，非常好看！真心的喜欢！你值得拥有！
-1,YY颜色很漂亮质量也很好，特别是服务很好，很耐心。
-1,衣服质量不错，做工精细，客服很有耐心，值得购买，喜欢，大赞。
-1,质量很好，同事们看到后都说好看，想要买呢。祝店家大卖。
-1,和描述一样！款式质量做工都很好！上身效果非常不错！
-1,东西质量特别好。本人非常喜欢。款式样式都特别喜欢。
-1,特别好 满意 合适 衣服做工面料都特别好，对得起价钱，下次还来
-1,还蛮喜欢店家的服务。衣服的质量又这么好。真心喜欢。
-1,衣服很好，是我想要的类型，长度刚刚好，非常喜欢，值得入手。
-1,上身效果非常好，推荐大家买，尺码不清楚可以问客服，很准确的，良心推荐。
-1,漂亮，喜欢！质量没的说，客服热情，祝生意兴隆！
-1,版型很好，上身效果不错，质量比想象中还要好，穿上很大气，活力四射哈哈。
-1,宝贝和描述一样，做工精细，主要是超显瘦，客服态度好，推荐码数刚好。
-1,衣服收到啦！大爱。款式做工非常好，跟描述一样，上身效果很洋气，很显瘦。
-1,好店家，衣服做工很精美，服务也不错，给好评一个，
-1,早上收到，很喜欢，穿上非常漂亮，下次一定还来
-1,很耐心的店主!到货也很及时，衣服质量好好呢
-1,价格很优惠，服务也很好，款式和面料都不错的，给个好评此次鼓励
-1,很好啊，这衣服这个价位非常值啦，穿上美美的。谢谢老板
-1,嗯，这店主很令人满意。衣服更是令人满意，支持一下。
-1,这套衣服款式和质量都挺好的，非常不错，值得购买哦
-1,"面料特别舒服，款式也好看，大小正好，谢谢客服推荐的尺码."
-1,衣服很漂亮，很时尚，质量也不错。售后服务更不错?非常满意，以后还会继续支持?
1,你们家的衣服质量太差了 刚刚打开就是这样的 以后再也不在网上买东西了
1,质量料子都一般，做工粗糙，收到货后到处是线头。感觉不值，懒得退货，给中评
1,质量太差，根本不值那么钱，和图片上差的太多而且物流又慢
